,smiles,idx,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,predict_al,predict_solv,sascore,scscore,spatial,capacity,ranker_al
418,CCC(C)[B-](c1ccccc1)(c1ccccc1)C(C)CC,418,21.0,21.0,1.0,6.0,0.0,279.2560000000001,251.03199999999995,0.0,4.8498000000000046,97.33600000000008,112.0,0.0598481983443199,-0.2041690591906745,0.6666666666666666,1.0,1.2857142857142858,2.4366666666666665,-0.732777777777778,0.0272796447692379,0.6574821656049715,0.75347010684658,0.8508138598705962,1538.6186540539477,1737.3988218368593,2042.043393723167,3.085747583876342,0.851217029735748,0.0005529725365209,1.5770883866414749,0.6,6.0,0.6666666666666666,-0.0971863940643367,0.4081632653061225,0.5714285714285717,0.0,0.0,0.0,0.0,0.0204081632653061,0.0,2.6739872719748297,-0.0546063187500012,3.8464469744247136,2.0425820104551353,308.0,0.0,0.22601272802517025
419,CCC(C)[B-](c1ccccc1)(c1ccccc1)C1CCCC1,419,22.0,22.0,1.0,5.0,0.0,291.2670000000001,263.04299999999995,0.0,4.9939000000000044,99.83900000000008,116.0,0.0601845140204324,-0.204155851199207,0.8636363636363636,1.318181818181818,1.7272727272727273,2.4844444444444447,-0.6772222222222224,0.0465477769827688,0.7241289914137776,0.6896645588937169,0.8160129270636396,1512.331844300648,1789.395031316241,2192.8513286612297,3.071188977075249,0.7041848748997931,0.0005395726672944,1.40638873183778,0.5714285714285714,6.0,0.6666666666666666,-0.0971861829957126,0.4200000000000001,0.5600000000000002,0.0,0.0,0.0,0.0,0.02,0.0,2.576075240309336,-0.0532878187499878,3.5859793127215003,2.6038148647873873,386.0,0.0,0.32392475969066403
420,c1ccc([B-](c2ccccc2)(C2CCCC2)C2CCCC2)cc1,420,23.0,23.0,1.0,4.0,0.0,303.278,275.054,0.0,5.138000000000005,102.34200000000004,120.0,0.0605208246102256,-0.2041426417942628,0.5217391304347826,0.8695652173913043,1.2173913043478262,2.4341666666666666,-0.6216666666666668,0.0202809176404715,0.6240589414322218,0.781377269709386,0.9275740819084444,1732.4217455426376,2056.5603484954227,2217.138650817126,3.146745196207417,0.7670578015674953,0.0005354204796233,1.5725825973788476,0.5454545454545454,6.0,0.6666666666666666,-0.097185971906775,0.4313725490196076,0.5490196078431371,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,2.558035795395936,-0.0529905390624909,3.0626162877843432,2.3568391385644833,464.0,0.0,0.34196420460406385
421,CO[B-](OC)(OC)c1ccccc1,421,13.0,13.0,4.0,4.0,3.0,181.02,166.90799999999996,27.69,0.7716999999999995,52.85700000000004,72.0,0.4085940693959479,-0.5429777908937254,0.8461538461538461,1.3076923076923077,1.6923076923076923,5.24037037037037,-1.7622222222222224,0.1816044408133467,0.8853134863222658,0.4649946568896412,0.9623422579818988,412.7844463743377,854.2892059036421,887.7186872112924,2.4396326297089805,0.5861964658282411,0.0023313433111023,1.096566973760017,0.6666666666666666,8.0,0.5,-0.0089880423039587,0.3333333333333333,0.5185185185185185,0.1111111111111111,0.0,0.0,0.0,0.037037037037037,0.0,3.67245908057648,-0.0837443552232091,3.4319974423165185,1.5118750696043195,151.0,0.0,0.7724590805764802
422,[H][B-](OC)(OC)c1ccccc1,422,11.0,11.0,3.0,3.0,2.0,150.994,138.898,18.46,0.4068999999999998,47.24300000000003,60.0,0.2540810220808164,-0.5692583999323972,1.0,1.5454545454545454,2.0,5.14662037037037,-1.0261111111111112,0.3902066339899562,0.9616067388655908,0.2744311931400717,0.829341272972112,235.70877876617905,712.3206964773457,858.8993695256484,2.446108306693985,0.1435035216940445,0.0035184997237409,0.5374040637856418,0.75,8.0,0.5,-0.0108432506510501,0.3478260869565217,0.5217391304347825,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0,3.2944597789709245,-0.0859953271205274,3.693081725875393,1.5649531762558055,115.0,0.0,0.39445977897092455
423,CO[B-](C)(OC)c1ccccc1,423,12.0,12.0,3.0,3.0,2.0,165.021,150.90899999999996,18.46,1.2583999999999995,51.71200000000003,66.0,0.2659304679592451,-0.5669355699006889,1.0,1.5,1.9166666666666667,5.313287037037037,-1.2761111111111112,0.3061234441165519,0.9423344637940972,0.3346726136777422,0.8199327054628427,307.827118650815,754.1624617460601,919.7858028121271,2.450431742632021,0.262797363760888,0.0026636142684782,0.5768265779532841,0.6666666666666666,8.0,0.5,-0.0106592136048221,0.3461538461538461,0.5384615384615383,0.0769230769230769,0.0,0.0,0.0,0.0384615384615384,0.0,3.3864396181145526,-0.0834726005580245,3.3983653376316134,1.8299083248189512,139.0,0.0,0.4864396181145527
424,CC[B-](OC)(OC)c1ccccc1,424,13.0,13.0,3.0,4.0,2.0,179.048,162.91999999999996,18.46,1.6485,56.32900000000004,72.0,0.2686249610863139,-0.5667843782748152,1.0769230769230769,1.6153846153846154,2.0,5.462592592592593,-1.2622222222222228,0.2070009883569437,0.9025332226901376,0.4306202293675421,0.9252532283447616,410.2912519881224,881.57332046658,952.7914018129684,2.503658896078216,0.5135213074485377,0.0022551132247185,0.8693741926247516,0.6,8.0,0.5,-0.0106545613581441,0.3448275862068966,0.5517241379310346,0.0689655172413793,0.0,0.0,0.0,0.0344827586206896,0.0,3.0002819638483564,-0.0815999382812422,3.4651512884703646,1.5788629049938077,151.0,0.0,0.10028196384835653
425,CO[B-](O)(OC)c1ccccc1,425,12.0,12.0,4.0,3.0,3.0,166.993,154.89699999999996,38.69,0.1175999999999997,48.06680000000003,66.0,0.4064083008676958,-0.555469410856825,1.0833333333333333,1.5833333333333333,2.0,9.718148148148147,-2.276111111111111,0.2670391260569196,0.9266553785609304,0.3759119702591273,0.9517661264618495,315.82023179601526,799.6207156360925,840.1441209182857,2.4197707631430285,0.4504918767865144,0.0030136325372485,0.9481969681202068,0.75,8.0,0.0,0.1516440753480958,0.3333333333333333,0.5,0.125,0.0,0.0,0.0,0.0416666666666666,0.0,3.609748331473592,-0.0957108736607114,3.420854848121124,1.4705173379011605,139.0,0.0,0.709748331473592
426,CCC(C)[B-](OC)(OC)c1ccccc1,426,15.0,15.0,3.0,5.0,2.0,207.102,186.94199999999995,18.46,2.4287,65.56300000000005,84.0,0.271589859618296,-0.5666261001554249,1.1333333333333333,1.6666666666666667,2.066666666666667,5.666111111111111,-1.3386111111111112,0.1227746019102205,0.8484450154791472,0.5292835305472765,0.8158116481187139,656.054986313182,1011.2109460259328,1239.515209617092,2.649104087208205,0.5144958668582038,0.0012435110854096,1.0483869401639,0.5,8.0,0.5,-0.0106497828880338,0.3428571428571429,0.5714285714285715,0.0571428571428571,0.0,0.0,0.0,0.0285714285714285,0.0,2.9273464961881057,-0.0753926250114367,3.920475589348042,2.0592045423856042,208.0,0.0,0.027346496188105807
427,CO[B-](OC)(c1ccccc1)C1CCCC1,427,16.0,16.0,3.0,4.0,2.0,219.113,198.95299999999995,18.46,2.572800000000001,68.06600000000005,88.0,0.27186379581686,-0.5666201246613727,1.0,1.5625,2.0625,5.797361111111112,-1.2830555555555554,0.1047883613909878,0.8288229057608304,0.559511028386549,0.8010458290109607,749.8410900569231,1073.5392997404062,1340.1721360510537,2.6868192702055924,0.562195359906931,0.0010682874540126,1.1457016413870271,0.4615384615384615,8.0,0.5,-0.0106496995498541,0.3611111111111112,0.5555555555555557,0.0555555555555555,0.0,0.0,0.0,0.0277777777777777,0.0,2.9159154677914927,-0.0750716778760154,3.414811351602512,2.297513941294274,286.0,0.0,0.015915467791492777
428,[H][B-]([H])(OC)c1ccccc1,428,9.0,9.0,2.0,2.0,1.0,120.96799999999996,110.88799999999998,9.23,0.0420999999999998,41.629000000000026,48.0,0.1109896486852443,-0.5937770057441667,1.2222222222222223,1.8888888888888888,2.4444444444444446,5.05287037037037,-0.2900000000000002,0.5068374719729739,0.9787020325338408,0.2052859749572019,0.8392359658284747,122.008041597629,498.7848617051112,594.3320853899799,2.2410948005942646,0.103336745018359,0.0068785299299876,0.3705989579207234,0.8571428571428571,8.0,0.5,-0.0125296988942332,0.3684210526315789,0.5263157894736842,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.0,3.2870818613798165,-0.0799700068080357,3.7434185397699347,1.2199003781440396,85.0,0.0,0.3870818613798166
429,[H][B-](C)(OC)c1ccccc1,429,10.0,10.0,2.0,2.0,1.0,134.99499999999998,122.89899999999996,9.23,0.8936,46.09800000000004,54.0,0.1233974608440302,-0.5912950740172342,1.2,1.8,2.3,5.219537037037037,-0.5400000000000003,0.3872003377999701,0.9600289684818444,0.279900660370221,0.763394969420345,201.46018045614065,549.4581116575849,719.7560026820652,2.333911647564121,0.1193221541510404,0.0037893094689575,0.375978841683221,0.75,8.0,0.5,-0.0123546048401252,0.3636363636363637,0.5454545454545455,0.0454545454545454,0.0,0.0,0.0,0.0454545454545454,0.0,3.3123452862534104,-0.0786841124999938,4.016488921111355,1.6632152967348586,130.0,0.0,0.4123452862534105
430,[H][B-](CC)(OC)c1ccccc1,430,11.0,11.0,2.0,3.0,1.0,149.022,134.91,9.23,1.2837,50.71500000000004,60.0,0.1259649766743277,-0.5910849511061249,1.2727272727272727,1.9090909090909087,2.363636363636364,5.368842592592593,-0.5261111111111114,0.3286678900235523,0.9473923401497542,0.320074606655343,0.7690078595857505,284.65710406832324,683.9141430272076,889.346102906697,2.496738185625648,0.1866351438030152,0.0027015235123068,0.6236924595920409,0.6666666666666666,8.0,0.5,-0.0123491499227717,0.36,0.5599999999999999,0.04,0.0,0.0,0.0,0.04,0.0,3.0174606528435146,-0.0772804400568069,4.043466682650831,1.8170816391526312,142.0,0.0,0.1174606528435147
431,[H][B-](O)(OC)c1ccccc1,431,10.0,10.0,3.0,2.0,2.0,136.96699999999998,126.88699999999996,29.46,-0.2472000000000003,42.45280000000003,54.0,0.2519130970952469,-0.5817422869710751,1.3,1.9,2.4,9.19037037037037,-1.54,0.2750844328922947,0.9304897713110656,0.3663178749194219,0.9329894936932938,216.6080267849809,551.68755629104,591.3116492953767,2.227838800787856,0.5921126146048116,0.0043072710995121,1.0206686491186985,0.8571428571428571,8.0,0.0,0.1495734074851658,0.35,0.4999999999999999,0.1,0.0,0.0,0.0,0.05,0.0,3.618173901234899,-0.0871116374999993,4.086189470561905,1.6231190077362272,130.0,0.0,0.7181739012348989
432,[H][B-](OC)(c1ccccc1)C(C)CC,432,13.0,13.0,2.0,4.0,1.0,177.07599999999994,158.93199999999996,9.23,2.0639,59.94900000000005,72.0,0.1287915032222039,-0.5908627936258116,1.3076923076923077,1.9230769230769231,2.3846153846153846,5.572361111111111,-0.6025000000000003,0.2924934694486094,0.9377117411130752,0.3474142924214329,0.7775287469507387,433.8606281022289,970.9995180922932,1248.8278046313987,2.737348403165816,0.2825357678271094,0.0017921164000332,0.7746145261600993,0.5454545454545454,8.0,0.5,-0.0123434978658949,0.3548387096774192,0.5806451612903223,0.032258064516129,0.0,0.0,0.0,0.032258064516129,0.0,3.0404778831238333,-0.0714703812499932,4.2255384103898965,2.2849185983193125,199.0,0.0,0.14047788312383336
433,[H][B-](OC)(c1ccccc1)C1CCCC1,433,14.0,14.0,2.0,3.0,1.0,189.0869999999999,170.94299999999996,9.23,2.208,62.45200000000005,76.0,0.129054375014069,-0.5908521309424946,1.1428571428571428,1.7857142857142858,2.357142857142857,5.703611111111112,-0.5469444444444447,0.2962870908846277,0.9384216222493912,0.345492198023083,0.7639722620232752,463.4485192861175,1024.804078460542,1341.415296605782,2.7354066604816336,0.2567810597113364,0.0016484511876315,0.7821750544748421,0.5,8.0,0.5,-0.012343348057935,0.375,0.5625,0.03125,0.0,0.0,0.0,0.03125,0.0,2.963584908479595,-0.069932738281246,4.011701480251272,2.0635828562721663,277.0,0.0,0.06358490847959519
434,CO[B-](C)(C)c1ccccc1,434,11.0,11.0,2.0,2.0,1.0,149.022,134.90999999999997,9.23,1.7451,50.56700000000004,60.0,0.1355953493398144,-0.5888594382106186,1.0909090909090908,1.6363636363636365,2.090909090909091,5.386203703703704,-0.7900000000000003,0.308384651230811,0.94034936084733,0.3402103460420007,0.9477582211848338,247.6064215427949,689.7821432108065,727.8039143237183,2.3636982228462733,0.4723499916969189,0.0038276802971405,0.8837181008456804,0.6666666666666666,8.0,0.5,-0.012180559126047,0.36,0.5599999999999999,0.04,0.0,0.0,0.0,0.04,0.0,2.8675401061464187,-0.0750330909090816,3.309303413220306,1.4781544066180539,127.0,0.0,0.03245989385358117
435,CC[B-](C)(OC)c1ccccc1,435,12.0,12.0,2.0,3.0,1.0,163.04899999999998,146.921,9.23,2.1352,55.18400000000004,66.0,0.138152661232989,-0.5886487174620021,1.25,1.8333333333333333,2.25,5.53550925925926,-0.7761111111111114,0.2370022901652762,0.9143118273365852,0.4050109657681308,0.9582515909547794,331.99137063005145,785.4880138520376,819.7095849007626,2.4373164862431627,0.552939743691977,0.0028863749956398,1.0313572369107304,0.6,8.0,0.5,-0.0121750810479736,0.357142857142857,0.5714285714285713,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,2.8675401061464187,-0.071756752556804,3.8020600169425807,1.753140165491628,187.0,0.0,0.03245989385358117
436,CO[B-](C)(O)c1ccccc1,436,11.0,11.0,3.0,2.0,2.0,150.99399999999997,138.89799999999997,29.46,0.6042999999999998,46.92180000000003,60.0,0.2637695424390326,-0.5794198368614999,1.2727272727272727,1.818181818181818,2.272727272727273,9.634814814814815,-1.79,0.4108004023736228,0.9652184946491068,0.2614445592995046,0.8748821770070005,208.6951587633766,698.3647902978967,798.2386756203271,2.3763224882495053,0.1673565242083741,0.0041921536761615,0.4880189431276822,0.75,8.0,0.0,0.1497801594936381,0.3478260869565217,0.5217391304347825,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0,3.33056880227632,-0.0877931093749888,3.750852637985818,1.7233155201008925,175.0,0.0,0.4305688022763201
437,CCC(C)[B-](C)(OC)c1ccccc1,437,14.0,14.0,2.0,4.0,1.0,191.103,170.94299999999996,9.23,2.915400000000001,64.41800000000005,78.0,0.1409686278895261,-0.5884259063673986,1.2857142857142858,1.8571428571428568,2.2857142857142856,5.739027777777778,-0.8525000000000003,0.2087484573542211,0.905845729569585,0.4236077362614453,0.874203228676478,517.6282514979699,1068.234241204699,1221.9518370138933,2.710412820008829,0.5238697880928467,0.0016888630520969,1.0926024712905524,0.5,8.0,0.5,-0.0121694047506364,0.3529411764705882,0.5882352941176471,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0,2.658695438594389,-0.0667302867187384,4.089651310850536,2.2285443587421074,244.0,0.0,0.24130456140561085
438,CO[B-](C)(c1ccccc1)C1CCCC1,438,15.0,15.0,2.0,3.0,1.0,203.11399999999992,182.95399999999995,9.23,3.0595000000000017,66.92100000000005,82.0,0.1412312370092735,-0.5884151873124013,1.1333333333333333,1.7333333333333334,2.2666666666666666,5.870277777777778,-0.7969444444444447,0.2876178292075827,0.9364212645337932,0.3508777783344674,0.7849673501688653,515.9070810622459,1154.1631854746731,1470.3327281400748,2.7804031002883427,0.2781098264945589,0.0015215285445445,0.8035553125429408,0.4615384615384615,8.0,0.5,-0.0121692539974918,0.3714285714285715,0.5714285714285715,0.0285714285714285,0.0,0.0,0.0,0.0285714285714285,0.0,2.765052389808297,-0.0673343007812467,3.7541835958055643,1.881259451407778,322.0,0.0,0.13494761019170287
439,CC[B-](CC)(OC)c1ccccc1,439,13.0,13.0,2.0,4.0,1.0,177.076,158.93199999999996,9.23,2.5253000000000005,59.801000000000045,72.0,0.1407092067765104,-0.5884378024066319,1.0769230769230769,1.6153846153846154,2.0,5.684814814814815,-0.7622222222222226,0.1273651160640902,0.8484283785267707,0.5293101987591349,0.9245621243606926,474.0229035189701,827.9901345195062,895.5484036208351,2.4910111060231728,0.7009990292743701,0.0019504587594757,1.101033751725583,0.5454545454545454,8.0,0.5,-0.0121695976228162,0.3548387096774192,0.5806451612903223,0.032258064516129,0.0,0.0,0.0,0.032258064516129,0.0,2.778069518896174,-0.067566561718741,3.4531282115472877,2.005187818787177,151.0,0.0,0.12193048110382598
440,CC[B-](O)(OC)c1ccccc1,440,12.0,12.0,3.0,3.0,2.0,165.021,150.90899999999996,29.46,0.9944,51.53880000000004,66.0,0.2664644658209055,-0.5792687224326066,1.3333333333333333,1.9166666666666667,2.333333333333333,9.94037037037037,-1.7761111111111112,0.2799865686070374,0.9343727292882048,0.3562970709429294,0.8027948117559763,328.24764091622995,739.5949183677046,921.2751596512778,2.454966882893692,0.247772530457483,0.0024456986484812,0.610196306221996,0.6666666666666666,8.0,0.0,0.1497850416580164,0.3461538461538461,0.5384615384615383,0.0769230769230769,0.0,0.0,0.0,0.0384615384615384,0.0,3.551232181689558,-0.0866210593749958,3.824549527432092,1.639588368603171,187.0,0.0,0.6512321816895579
441,CCC(C)[B-](CC)(OC)c1ccccc1,441,15.0,15.0,2.0,5.0,1.0,205.13,182.95399999999995,9.23,3.305500000000002,69.03500000000005,84.0,0.1435347876573422,-0.5882258220309914,1.2,1.8,2.2,5.888333333333334,-0.8386111111111114,0.1379551590320665,0.8582460243818719,0.5132385036537217,0.9187330652493708,590.4066578608748,1056.869495680178,1150.3553487468234,2.6113535032841497,0.6730275196697472,0.0015561021425098,1.2246923857649266,0.4615384615384615,8.0,0.5,-0.01216419770938,0.3513513513513513,0.5945945945945945,0.027027027027027,0.0,0.0,0.0,0.027027027027027,0.0,2.465137989809921,-0.0649532085937503,4.1537374077028115,2.022231682277279,256.0,0.0,0.43486201019007886
442,CC[B-](OC)(c1ccccc1)C1CCCC1,442,16.0,16.0,2.0,4.0,1.0,217.141,194.96499999999995,9.23,3.449600000000002,71.53800000000005,88.0,0.1437991437662716,-0.5882169757086078,1.1875,1.8125,2.3125,6.019583333333333,-0.7830555555555558,0.1351671737198819,0.8506697170221513,0.5257005160178682,0.7205840174277265,765.4286349900302,1049.1822321829145,1456.0165182794187,2.744287578144601,0.4247665955641153,0.0009414124119319,0.9762911783332968,0.4285714285714285,8.0,0.5,-0.0121640949158294,0.3684210526315788,0.5789473684210523,0.0263157894736842,0.0,0.0,0.0,0.0263157894736842,0.0,2.7101632557785984,-0.0658610726562498,3.822212750281068,2.1271906640304636,334.0,0.0,0.1898367442214015
443,CO[B-](O)(O)c1ccccc1,443,11.0,11.0,4.0,2.0,3.0,152.96599999999998,142.88599999999997,49.69,-0.5365000000000004,43.27660000000003,60.0,0.4042222592038721,-0.5555764869238342,1.181818181818182,1.7272727272727273,2.1818181818181817,9.19037037037037,-2.79,0.3208227927467881,0.9462945387330676,0.3233058087383691,0.8226034824545991,245.7333275361312,625.2318564123233,760.0646845630524,2.3089711373094417,0.1789908781251532,0.003347545449787,0.4603315043868813,0.8571428571428571,8.0,0.0,0.151640886180713,0.3333333333333333,0.4761904761904761,0.1428571428571428,0.0,0.0,0.0,0.0476190476190476,0.0,3.549695915807179,-0.098053881249986,3.3587803362972295,1.6803922447837807,127.0,0.0,0.6496959158071789
444,CCC(C)[B-](O)(OC)c1ccccc1,444,14.0,14.0,3.0,4.0,2.0,193.075,174.93099999999995,29.46,1.7746,60.772800000000046,78.0,0.2694298148656002,-0.5791105261661939,1.3571428571428572,1.9285714285714288,2.357142857142857,10.40013888888889,-1.8525,0.1880054842547859,0.8947246380622828,0.4466182061272435,0.8820692601161553,524.9536060994252,1036.781377415465,1175.3967905864176,2.6623787208911724,0.5044752354931996,0.0016802804092921,1.05923746445779,0.5454545454545454,8.0,0.0,0.1497900540667244,0.34375,0.5625,0.0625,0.0,0.0,0.0,0.03125,0.0,3.183305688578217,-0.0781504921874951,4.109181675223007,2.1498714461720168,244.0,0.0,0.28330568857821703
445,CO[B-](O)(c1ccccc1)C1CCCC1,445,15.0,15.0,3.0,3.0,2.0,205.086,186.94199999999995,29.46,1.9187,63.27580000000005,82.0,0.2697037683205872,-0.579104554984927,1.2,1.8,2.333333333333333,10.631388888888887,-1.7969444444444442,0.3448680880763312,0.9522024332485448,0.3054677169776716,0.8416122964597232,430.17101207064405,1185.189770366606,1408.237231504525,2.7150574308272954,0.2546649563402463,0.0019564598098058,0.6847230079149568,0.5,8.0,0.0,0.1497901391399986,0.3636363636363635,0.5454545454545452,0.0606060606060606,0.0,0.0,0.0,0.0303030303030303,0.0,3.58880092292314,-0.0804708099519223,3.7714429875765845,2.006036225729459,322.0,0.0,0.6888009229231402
446,CCC(C)[B-](OC)(c1ccccc1)C(C)CC,446,17.0,17.0,2.0,6.0,1.0,233.184,206.976,9.23,4.085700000000004,78.26900000000006,96.0,0.1463830162549359,-0.5880385153504432,1.0,1.4705882352941178,1.8235294117647056,6.091851851851852,-0.9150000000000004,0.1162050880206261,0.8417596133610846,0.5398525292283043,0.8682107012325179,831.5313329858516,1337.2992856779697,1540.293483804715,2.820144168854402,0.623942140616328,0.0010441106267336,1.1984149126372925,0.4,8.0,0.5,-0.0121594279829507,0.3488372093023255,0.6046511627906976,0.0232558139534883,0.0,0.0,0.0,0.0232558139534883,0.0,2.373193315569245,-0.0644665789062512,4.197955877673132,2.2536622937563218,313.0,0.0,0.5268066844307548
447,CCC(C)[B-](OC)(c1ccccc1)C1CCCC1,447,18.0,18.0,2.0,5.0,1.0,245.195,218.987,9.23,4.229800000000004,80.77200000000006,100.0,0.1466473399058064,-0.5880296587658945,1.2222222222222223,1.8333333333333333,2.333333333333333,6.223101851851853,-0.8594444444444447,0.0848206117426965,0.7901143747843884,0.6129594397340454,0.7373202287206243,1071.0779315172067,1288.3844741611806,1747.3879380696585,2.893900773192368,0.5481335378706538,0.0006883908322863,1.1339402061818786,0.375,8.0,0.5,-0.0121593250654993,0.3636363636363636,0.5909090909090907,0.0227272727272727,0.0,0.0,0.0,0.0227272727272727,0.0,2.513007833897021,-0.0650049523437463,4.123096439314162,2.938456786059218,391.0,0.0,0.3869921661029787
